#! FIELDS d_NdeC5_1 ext3.bias der_d_NdeC5_1
#! SET min_d_NdeC5_1 -5.366
#! SET max_d_NdeC5_1 5.366
#! SET nbins_d_NdeC5_1 600
#! SET periodic_d_NdeC5_1 false
      -5.366000      10.252066       0.153550
      -5.348355      10.245617       0.578753
      -5.330711      10.226577       1.692598
      -5.313066      10.176637       4.245799
      -5.295422      10.061193       9.296837
      -5.277777       9.827260      17.779386
      -5.260133       9.412618      29.642653
      -5.242488       8.771427      42.955125
      -5.224844       7.910101      53.830037
      -5.207199       6.911490      57.871052
      -5.189554       5.921901      52.700077
      -5.171910       5.097198      39.763525
      -5.154265       4.535436      23.843799
      -5.136621       4.239986      10.363206
      -5.118976       4.134931       2.525165
      -5.101332       4.116433       0.297453
      -5.083687       4.103585       1.435033
      -5.066042       4.060424       3.365854
      -5.048398       3.988808       4.488709
      -5.030753       3.908028       4.414773
      -5.013109       3.836805       3.522533
      -4.995464       3.783838       2.437209
      -4.977820       3.748126       1.615643
      -4.960175       3.723153       1.258218
      -4.942531       3.700735       1.304337
      -4.924886       3.674640       1.631761
      -4.907241       3.642023       2.005005
      -4.889597       3.604205       2.192135
      -4.871952       3.565682       2.077409
      -4.854308       3.531291       1.756285
      -4.836663       3.502673       1.460330
      -4.819019       3.477820       1.344077
      -4.801374       3.453586       1.369930
      -4.783729       3.428746       1.393423
      -4.766085       3.404199       1.327525
      -4.748440       3.381342       1.211007
      -4.730796       3.360622       1.104765
      -4.713151       3.341323       1.036816
      -4.695507       3.323195       0.970804
      -4.677862       3.306393       0.880267
      -4.660218       3.291237       0.780932
      -4.642573       3.277905       0.699825
      -4.624928       3.265220       0.701578
      -4.607284       3.251688       0.802511
      -4.589639       3.235552       0.986046
      -4.571995       3.215880       1.183564
      -4.554350       3.193429       1.298539
      -4.536706       3.170158       1.272187
      -4.519061       3.148436       1.124842
      -4.501416       3.129907       0.922886
      -4.483772       3.114813       0.755720
      -4.466127       3.101815       0.689251
      -4.448483       3.089189       0.708525
      -4.430838       3.075880       0.748805
      -4.413194       3.062047       0.761916
      -4.395549       3.048240       0.762105
      -4.377905       3.034084       0.796545
      -4.360260       3.019301       0.819195
      -4.342615       3.005204       0.702615
      -4.324971       2.994889       0.393932
      -4.307326       2.990713       0.045044
      -4.289682       2.991188      -0.092489
      -4.272037       2.991068       0.114753
      -4.254393       2.984941       0.540392
      -4.236748       2.971669       0.882235
      -4.219103       2.954555       0.958481
      -4.201459       2.938383       0.802480
      -4.183814       2.925563       0.614558
      -4.166170       2.915016       0.564683
      -4.148525       2.903768       0.680434
