#! FIELDS d_NdeC5_1 file.free der_d_NdeC5_1
#! SET min_d_NdeC5_1 0.0942759
#! SET max_d_NdeC5_1 4.57609
#! SET nbins_d_NdeC5_1  255
#! SET periodic_d_NdeC5_1 false
    0.094275900   77.295271219   -0.367877693
    0.111920837   77.278506298   -1.539083605
    0.129565775   77.222175977   -5.142269274
    0.147210712   77.060176462  -14.425428749
    0.164855650   76.639908152  -35.796956509
    0.182500587   75.666678725  -78.975935403
    0.200145524   73.656347932 -155.022210485
    0.217790462   69.960200600 -270.238960176
    0.235435399   63.926268258 -417.137515261
    0.253080337   55.211852015 -567.622062213
    0.270725274   44.137498210 -676.370938433
    0.288370211   31.855327449 -698.417924985
    0.306015149   20.121831700 -614.156013422
    0.323660086   10.685134632 -445.100261853
    0.341305024    4.586074263 -246.579585141
    0.358949961    1.790019556  -79.594010024
    0.376594898    1.366618134   19.341478546
    0.394239836    2.065451271   50.434368944
    0.411884773    2.898471222   39.971206763
    0.429529711    3.411760816   18.634584217
    0.447174648    3.602602997    5.146048718
    0.464819585    3.657863351    2.747997632
    0.482464523    3.727238824    5.290663961
    0.500109460    3.831442265    5.340060948
    0.517754398    3.885404367   -0.875293677
    0.535399335    3.779528189  -12.599269486
    0.553044272    3.448278165  -25.246039111
    0.570689210    2.924477429  -33.358645080
    0.588334147    2.329848235  -32.813572223
    0.605979085    1.822645594  -24.111441941
    0.623624022    1.502106801  -12.929669423
    0.641268959    1.341139859   -7.274030723
    0.658913897    1.197499974  -11.013951167
    0.676558834    0.928935868  -20.081805913
    0.694203772    0.524578095  -24.640017924
    0.711848709    0.141426851  -16.987011496
    0.729493646    0.000000000    1.725735930
    0.747138584    0.220415229   22.059655355
    0.764783521    0.735448208   33.881145169
    0.782428459    1.352461208   33.852028577
    0.800073396    1.894665068   26.531666520
    0.817718333    2.299423409   19.326691612
    0.835363271    2.615144885   16.831378623
    0.853008208    2.930941209   19.082936397
    0.870653146    3.310873230   23.682505236
    0.888298083    3.772225960   27.969847435
    0.905943020    4.292435867   30.075652805
    0.923587958    4.824183769   28.996607994
    0.941232895    5.309663394   24.912594013
    0.958877833    5.698746623   18.345688463
