#! FIELDS d_NdeNd_1 ext4.bias der_d_NdeNd_1
#! SET min_d_NdeNd_1 -5.50056
#! SET max_d_NdeNd_1 5.50056
#! SET nbins_d_NdeNd_1 600
#! SET periodic_d_NdeNd_1 false
      -5.500560       3.946302       0.018669
      -5.480560       3.946302       0.018669
      -5.460560       3.946302       0.018669
      -5.440560       3.946302       0.018669
      -5.420560       3.946302       0.018669
      -5.400560       3.946302       0.018669
      -5.380560       3.946302       0.018669
      -5.360560       3.946302       0.018669
      -5.340560       3.946302       0.018669
      -5.320560       3.946302       0.018669
      -5.300560       3.946302       0.018669
      -5.280560       3.946302       0.018669
      -5.260560       3.946302       0.018669
      -5.240560       3.946302       0.018669
      -5.220560       3.946302       0.018669
      -5.200560       3.946302       0.018669
      -5.180560       3.946302       0.018669
      -5.160560       3.946302       0.018669
      -5.140560       3.946302       0.018669
      -5.120560       3.946302       0.018669
      -5.100560       3.946302       0.018669
      -5.080560       3.946302       0.018669
      -5.060560       3.946302       0.018669
      -5.040560       3.946302       0.018669
      -5.020560       3.946302       0.018669
      -5.000560       3.946302       0.018669
      -4.980560       3.946302       0.018669
      -4.960560       3.946302       0.018669
      -4.940560       3.946302       0.018669
      -4.920560       3.946302       0.018669
      -4.900560       3.946302       0.018669
      -4.880560       3.946302       0.018669
      -4.860560       3.946302       0.018669
      -4.840560       3.946302       0.018669
      -4.820560       3.946302       0.018669
      -4.800560       3.946302       0.018669
      -4.780560       3.946302       0.018669
      -4.760560       3.946302       0.018669
      -4.740560       3.946302       0.018669
      -4.720560       3.946302       0.018669
      -4.700560       3.946302       0.018669
      -4.680560       3.946302       0.018669
      -4.660560       3.946302       0.018669
      -4.640560       3.946302       0.018669
      -4.620560       3.946302       0.018669
      -4.600560       3.946302       0.018669
      -4.580560       3.946302       0.018669
      -4.560560       3.946302       0.018669
      -4.540560       3.946302       0.018669
      -4.522919       3.945536       0.068485
      -4.505279       3.943299       0.198090
      -4.487638       3.937141       0.517755
      -4.469998       3.922855       1.158862
      -4.452357       3.893111       2.294910
      -4.434717       3.838063       4.033257
      -4.417076       3.747339       6.304805
      -4.399436       3.614052       8.780016
      -4.381795       3.439411      10.896349
      -4.364155       3.234853      12.075500
      -4.346514       3.020772      11.954415
      -4.328874       2.820077      10.606036
      -4.311233       2.650661       8.509207
      -4.293592       2.520104       6.316197
      -4.275952       2.424775       4.584571
      -4.258311       2.353711       3.581790
      -4.240671       2.293894       3.281018
      -4.223030       2.234766       3.451859
      -4.205390       2.170949       3.760381
      -4.187749       2.102892       3.886200
      -4.170109       2.035754       3.640330
      -4.152468       1.976063       3.069991
      -4.134828       1.927455       2.441577
      -4.117187       1.888172       2.053151
      -4.099547       1.852690       2.005718
      -4.081906       1.816077       2.131075
      -4.064265       1.777927       2.136697
      -4.046625       1.742052       1.862217
      -4.028984       1.713236       1.371216
      -4.011344       1.693459       0.869873
      -3.993703       1.681300       0.528051
      -3.976063       1.673342       0.387698
      -3.958422       1.666447       0.394076
      -3.940782       1.658758       0.463220
      -3.923141       1.649869       0.520186
      -3.905501       1.640583       0.508079
      -3.887860       1.632070       0.428753
      -3.870220       1.625253       0.328547
      -3.852579       1.619848       0.281398
      -3.834938       1.614498       0.323258
      -3.817298       1.607871       0.415246
      -3.799657       1.599773       0.474997
      -3.782017       1.591322       0.453758
      -3.764376       1.583802       0.381299
      -3.746736       1.577432       0.336094
      -3.729095       1.571238       0.360795
      -3.711455       1.564197       0.424534
      -3.693814       1.556116       0.460604
      -3.676174       1.548134       0.418673
      -3.658533       1.541417       0.320921
      -3.640893       1.536526       0.222667
      -3.623252       1.533016       0.168540
      -3.605611       1.529940       0.170855
      -3.587971       1.526546       0.199759
      -3.570330       1.522700       0.215257
      -3.552690       1.518892       0.191175
      -3.535049       1.515840       0.137662
      -3.517409       1.513644       0.102630
      -3.499768       1.511618       0.122242
      -3.482128       1.508767       0.185648
      -3.464487       1.504952       0.220043
      -3.446847       1.501251       0.165754
      -3.429206       1.499355       0.025246
      -3.411566       1.500139      -0.122704
      -3.393925       1.502892      -0.188740
      -3.376285       1.505830      -0.140381
      -3.358644       1.507068      -0.007683
      -3.341003       1.505725       0.137649
      -3.323363       1.502304       0.221032
      -3.305722       1.498251       0.207011
      -3.288082       1.495212       0.113570
      -3.270441       1.494073       0.000124
      -3.252801       1.494600      -0.068145
      -3.235160       1.495805      -0.073529
      -3.217520       1.496708      -0.041250
      -3.199879       1.497012      -0.010791
      -3.182239       1.496899       0.005693
      -3.164598       1.496469       0.029322
      -3.146958       1.495453       0.071339
      -3.129317       1.493694       0.105453
      -3.111676       1.491791       0.084601
      -3.094036       1.490845      -0.002359
      -3.076395       1.491671      -0.104252
      -3.058755       1.493848      -0.142672
      -3.041114       1.495801      -0.076879
      -3.023474       1.495870       0.057377
      -3.005833       1.493637       0.169817
      -2.988193       1.490179       0.187897
      -2.970552       1.487353       0.102112
      -2.952912       1.486560      -0.030651
      -2.935271       1.488030      -0.140773
      -2.917631       1.490848      -0.181167
      -2.899990       1.493726      -0.149402
      -2.882349       1.495491      -0.062742
      -2.864709       1.495496       0.047542
      -2.847068       1.493609       0.145703
      -2.829428       1.490418       0.187226
      -2.811787       1.487224       0.145779
      -2.794147       1.485364       0.043204
      -2.776506       1.485403      -0.054546
      -2.758866       1.486515      -0.073988
      -2.741225       1.487190      -0.006665
      -2.723585       1.486305       0.090829
      -2.705944       1.483961       0.142654
      -2.688304       1.481514       0.103293
      -2.670663       1.480440      -0.004015
      -2.653022       1.481404      -0.114204
      -2.635382       1.483852      -0.163767
      -2.617741       1.486418      -0.126922
      -2.600101       1.487665      -0.027935
      -2.582460       1.487120       0.065636
      -2.564820       1.485492       0.087907
      -2.547179       1.484374       0.010714
      -2.529539       1.485252      -0.128736
      -2.511898       1.488443      -0.236207
      -2.494258       1.492561      -0.223050
      -2.476617       1.495215      -0.075098
      -2.458977       1.494701       0.114002
      -2.441336       1.491467       0.207637
      -2.423695       1.488173       0.122870
      -2.406055       1.487598      -0.078894
      -2.388414       1.490439      -0.241001
      -2.370774       1.494813      -0.245091
      -2.353133       1.497994      -0.109990
      -2.335493       1.498231       0.058901
      -2.317852       1.496113       0.147527
      -2.300212       1.493342       0.135740
      -2.282571       1.491297       0.077800
      -2.264931       1.490243       0.032569
      -2.247290       1.489686       0.014474
      -2.229650       1.489480      -0.011605
      -2.212009       1.489996      -0.065145
      -2.194368       1.491409      -0.105838
      -2.176728       1.493037      -0.077564
      -2.159087       1.493333       0.039060
      -2.141447       1.491246       0.178044
      -2.123806       1.487234       0.243697
      -2.106166       1.483111       0.191152
      -2.088525       1.480628       0.068462
      -2.070885       1.480293      -0.036004
      -2.053244       1.481183      -0.066566
      -2.035604       1.481968      -0.034877
      -2.017963       1.482125      -0.005581
      -2.000323       1.482167      -0.023751
      -1.982682       1.482929      -0.077835
      -1.965041       1.484564      -0.114750
      -1.947401       1.486288      -0.088060
      -1.929760       1.487006      -0.000941
      -1.912120       1.485968       0.101586
      -1.894479       1.483337       0.169270
      -1.876839       1.480178       0.166678
      -1.859198       1.477451       0.117899
