#! FIELDS d_C5C5_2 file.free der_d_C5C5_2
#! SET min_d_C5C5_2 0.140591
#! SET max_d_C5C5_2 4.51674
#! SET nbins_d_C5C5_2  249
#! SET periodic_d_C5C5_2 false
    0.140591000   77.680118661   -0.540636705
    0.158236762   77.656986280   -2.169703664
    0.175882524   77.583079797   -6.846037097
    0.193528286   77.371059553  -18.786939407
    0.211174048   76.832275799  -45.381244748
    0.228819810   75.621854901  -96.641783331
    0.246465573   73.220414059 -181.345421261
    0.264111335   69.019396431 -299.387490956
    0.281757097   62.550491914 -433.980733508
    0.299402859   53.803417542 -550.866124928
    0.317048621   43.447712109 -610.310017195
    0.334694383   32.747800596 -588.272010803
    0.352340145   23.122637796 -492.729462057
    0.369985907   15.569221905 -361.224496472
    0.387631669   10.311491441 -239.336483778
    0.405277431    6.889062678 -155.704899640
    0.422923194    4.577748822 -111.524114745
    0.440568956    2.822864693  -89.001025572
    0.458214718    1.424243308  -68.548212054
    0.475860480    0.445308825  -41.026553365
    0.493506242    0.000000000   -9.240448332
    0.511152004    0.090653523   18.219936511
    0.528797766    0.572971760   34.118220322
    0.546443528    1.222719606   36.982697728
    0.564089290    1.837785629   30.994328481
    0.581735052    2.314675004   22.716864490
    0.599380815    2.661299918   16.856621728
    0.617026577    2.939328132   14.781029282
    0.634672339    3.204109504   14.969307357
    0.652318101    3.474665936   15.019523505
    0.669963863    3.738027245   14.153091990
    0.687609625    3.981481680   12.906163468
    0.705255387    4.203939829   11.736465726
    0.722901149    4.399544588    9.644274641
    0.740546911    4.536260449    4.779620854
    0.758192673    4.556052994   -3.458178161
    0.775838435    4.413134047  -13.182789925
    0.793484198    4.113085976  -20.655194429
    0.811129960    3.726703979  -22.488139223
    0.828775722    3.367385009  -17.690752420
    0.846421484    3.141837987   -7.765977064
    0.864067246    3.112945724    4.023000533
    0.881713008    3.282178459   14.199904692
    0.899358770    3.596607039   20.068951200
    0.917004532    3.966847428   20.423379388
    0.934650294    4.293918252   15.284687799
    0.952296056    4.488864024    5.902849821
    0.969941819    4.499092015   -5.166018556
    0.987587581    4.327355759  -14.104357974
    1.005233343    4.045509558  -17.126585382
    1.022879105    3.778943673  -12.400779869
    1.040524867    3.652656102   -1.813115712
    1.058170629    3.728582494    9.473530085
    1.075816391    3.971551341   16.575398672
    1.093462153    4.294923784   19.197263924
    1.111107915    4.667691205   23.632389677
    1.128753677    5.202587674   38.970295746
    1.146399440    6.143074372   69.470034962
    1.164045202    7.718021820  108.933629067
    1.181690964    9.960138658  142.215281624
    1.199336726   12.619314733  154.247209594
    1.216982488   15.253045206  139.581746529
    1.234628250   17.439112259  105.618467594
    1.252274012   18.967350871   67.729570088
    1.269919774   19.899289406   39.752195720
    1.287565536   20.472630019   27.260435351
    1.305211298   20.939261276   26.448854980
    1.322857060   21.434477132   29.105277171
    1.340502823   21.954099508   28.499982590
    1.358148585   22.422124598   23.331588155
    1.375794347   22.784366972   17.432664946
    1.393440109   23.071118504   15.546972299
    1.411085871   23.377789087   19.825997855
    1.428731633   23.800683288   28.099788675
    1.446377395   24.369198368   35.358208680
    1.464023157   25.020784002   36.890490350
    1.481668919   25.633949807   31.193591776
    1.499314681   26.100511183   20.837093304
    1.516960444   26.381897405   11.221017809
    1.534606206   26.533401472    6.641745339
    1.552251968   26.657765537    7.944101979
    1.569897730   26.837390929   12.209889093
    1.587543492   27.088021286   15.321318898
    1.605189254   27.363415493   14.797111039
    1.622835016   27.599010537   11.242454309
    1.640480778   27.761561229    6.881994619
    1.658126540   27.857007826    3.912137623
    1.675772302   27.916810216    2.793000051
    1.693418065   27.966246712    2.584059924
    1.711063827   28.011183997    2.180230445
    1.728709589   28.046098145    1.392416406
    1.746355351   28.067835981    0.785654954
    1.764001113   28.083683238    0.725386611
    1.781646875   28.100604445    0.867242897
    1.799292637   28.115472330    0.346757398
    1.816938399   28.113058355   -1.025440957
    1.834584161   28.084922676   -2.353820447
    1.852229923   28.045557877   -2.013644899
    1.869875685   28.034224694    0.798933204
    1.887521448   28.089324932    5.131247512
    1.905167210   28.215611855    8.491924105
    1.922812972   28.374230866    8.536814969
    1.940458734   28.501657391    5.138146876
    1.958104496   28.552790720    0.331649144
    1.975750258   28.525624875   -3.409432205
    1.993396020   28.452951374   -4.717354932
    2.011041782   28.376965218   -3.922676485
    2.028687544   28.325876266   -2.155006082
    2.046333306   28.306050163   -0.509093349
    2.063979069   28.306502922    0.016128448
    2.081624831   28.303310353   -0.992004315
    2.099270593   28.271469386   -3.062441963
    2.116916355   28.202483447   -4.897904921
    2.134562117   28.114452111   -4.956297504
    2.152207879   28.047062446   -2.571283345
    2.169853641   28.039985961    1.573856056
    2.187499403   28.108496387    5.601972167
    2.205145165   28.231311272    7.567935199
    2.222790927   28.362842463    6.592212254
    2.240436690   28.456546536    3.426568054
    2.258082452   28.488134801   -0.067473403
    2.275728214   28.466297255   -2.427616322
    2.293373976   28.417738681   -3.103598010
    2.311019738   28.368798576   -2.669043608
    2.328665500   28.331145209   -1.977269442
    2.346311262   28.303386913   -1.509724803
    2.363957024   28.282315726   -1.181353251
    2.381602786   28.268831546   -0.670651012
    2.399248548   28.265758208    0.015455969
    2.416894310   28.272480256    0.367703274
    2.434540073   28.281216449    0.233979496
    2.452185835   28.286451915    0.099432883
    2.469831597   28.294708658    0.604007132
    2.487477359   28.317786110    1.744766104
    2.505123121   28.359923046    2.585192015
    2.522768883   28.406991257    2.150751060
    2.540414645   28.434436768    0.492994463
    2.558060407   28.428564560   -1.352186752
    2.575706169   28.399325858   -1.991780126
    2.593351931   28.374011393   -0.944994309
    2.610997694   28.375944511    0.785481771
    2.628643456   28.400678872    1.398615775
    2.646289218   28.416812818   -0.239796333
    2.663934980   28.389390337   -3.238855140
    2.681580742   28.313589227   -5.358193613
    2.699226504   28.223473637   -4.669302957
    2.716872266   28.170953794   -1.272643026
    2.734518028   28.188436466    2.839271893
    2.752163790   28.267799771    5.440443632
    2.769809552   28.371023310    5.557697592
    2.787455315   28.457759876    3.694716617
    2.805101077   28.503087365    1.050106618
    2.822746839   28.501662937   -1.447867895
    2.840392601   28.462266921   -3.134584214
    2.858038363   28.403886860   -3.553257365
    2.875684125   28.351108791   -2.534438231
    2.893329887   28.325139625   -0.676199189
    2.910975649   28.330907428    0.869588881
    2.928621411   28.353840604    1.106965934
    2.946267173   28.368642995    0.086756444
    2.963912935   28.360232698   -1.313858272
    2.981558698   28.331941378   -1.962648097
    2.999204460   28.303427459   -1.446606759
    3.016850222   28.292006501   -0.121686573
    3.034495984   28.303950814    1.100050660
    3.052141746   28.332136491    1.715621899
    3.069787508   28.368053291    2.014682112
    3.087433270   28.410863934    2.554764834
    3.105079032   28.465187935    3.275487038
    3.122724794   28.527709709    3.262289360
    3.140370556   28.576517059    1.692412514
    3.158016319   28.584359216   -1.229173400
    3.175662081   28.538968665   -4.131540976
    3.193307843   28.454827766   -5.345804464
    3.210953605   28.368846521   -4.354803026
    3.228599367   28.315521384   -1.882486020
    3.246245129   28.309539104    0.804864993
    3.263890891   28.342832329    2.450768272
    3.281536653   28.392052681    2.546061145
    3.299182415   28.431229292    1.425491880
    3.316828177   28.447473740    0.147698455
    3.334473940   28.449321076   -0.001647475
    3.352119702   28.461949978    1.358824843
    3.369765464   28.506211058    3.303206980
    3.387411226   28.577456000    4.147172410
    3.405056988   28.646275532    2.974630897
    3.422702750   28.680367899    0.502148309
    3.440348512   28.671824243   -1.537725216
    3.457994274   28.642961387   -1.679533498
    3.475640036   28.631709837    0.404644304
    3.493285798   28.671362441    3.864268959
    3.510931560   28.773696549    7.259498610
    3.528577323   28.922512569    8.936407348
    3.546223085   29.078762906    7.983285705
    3.563868847   29.197680128    4.922036270
    3.581514609   29.258439536    1.828807699
    3.599160371   29.281236880    0.981889103
    3.616806133   29.315622228    3.124897354
    3.634451895   29.406330753    6.851095601
    3.652097657   29.559732900    9.884125648
    3.669743419   29.745629062   10.371684034
    3.687389181   29.916571530    8.377079978
    3.705034944   30.039680120    5.192947222
    3.722680706   30.108764807    2.475400493
    3.740326468   30.140636376    1.073462962
    3.757972230   30.159654071    0.956968300
    3.775617992   30.184007932    1.646418114
    3.793263754   30.225298487    2.781263530
    3.810909516   30.291623085    4.512243155
    3.828555278   30.393788743    6.828817141
    3.846201040   30.538662054    9.226773267
    3.863846802   30.720534715   10.829996254
    3.881492565   30.917839948   10.943080987
    3.899138327   31.104352229    9.723873754
    3.916784089   31.264668620    8.172920174
    3.934429851   31.401474652    7.124047944
    3.952075613   31.529266529    7.343501136
    3.969721375   31.675410351    9.185214277
    3.987367137   31.872590043   13.160222131
    4.005012899   32.157610439   19.149054698
    4.022658661   32.559419404   26.076721091
    4.040304423   33.080339931   32.404065851
    4.057950185   33.702074603   37.575163412
    4.075595948   34.414189324   43.034040379
    4.093241710   35.246831220   51.746003446
    4.110887472   36.274853645   65.163094263
    4.128533234   37.568407659   81.116088258
    4.146178996   39.128107270   94.315402910
    4.163824758   40.863002800  100.751505195
    4.181470520   42.660468359  102.343756716
    4.199116282   44.502831044  107.538040637
    4.216762044   46.538559566  125.410475747
    4.234407806   49.022453991  157.734902059
    4.252053569   52.148565173  195.957007838
    4.269699331   55.896147926  225.983447392
    4.287345093   60.010254890  236.136799447
    4.304990855   64.101125384  223.557882041
    4.322636617   67.803423357  193.576024403
    4.340282379   70.886860747  154.854051097
    4.357928141   73.271197880  115.414893433
    4.375573903   74.992631312   80.373144488
    4.393219665   76.151992403   52.171167501
    4.410865427   76.879347826   31.126414667
    4.428511190   77.297334588   16.966160101
    4.446156952   77.516438044    8.333852282
    4.463802714   77.620187466    3.632272629
    4.481448476   77.663438996    1.422650213
    4.499094238   77.679538902    0.501997778
    4.516740000   77.685077708    0.145541085
